Id Personne;Id Famille;QF;Type repas;Nombre;id gale ou non ;type de repas simplifi par tarif identique 
9554;7465;507;Repas Standard;90;oui;Repas Standard
9554;7465;667;Repas Standard;15;oui;Repas Standard
9554;7465;667;Repas Végétarien;8;;Repas vgtarien
9555;7464;967;Repas Standard;99;;Repas Standard
9556;7466;289;Repas Standard;135;;Repas Standard
9557;7467;1514;Repas Standard;132;;Repas Standard
9558;765;437;Repas Halal;134;;Repas Standard
9559;4147;402;Repas Halal;122;;Repas Standard
9560;7468;2573;Repas Standard;60;;Repas Standard
9561;7469;1;Repas Standard;127;;Repas Standard
9562;5181;691;Repas Halal;5;;Repas Standard
9563;2218;627;Repas Halal;135;;Repas Standard
9564;7470;1457;Repas Standard;108;oui;Repas Standard
9564;7470;999999;Repas Standard;27;;Repas Standard
9565;7471;1078;Repas Standard;134;;Repas Standard
9566;7472;372;Repas Standard;109;;Repas Standard
9567;1650;668;Repas Standard;134;;Repas Standard
9568;7473;1380;Repas Standard;131;;Repas Standard
9569;7474;806;Repas Halal;130;;Repas Standard
9570;7475;1489;Repas Standard;135;;Repas Standard
9571;575;1086;Repas Halal;19;;Repas Standard
9572;3345;679;Repas Halal;8;;Repas Standard
9573;6828;560;Repas Standard;117;;Repas Standard
9574;4360;863;Repas Standard;133;;Repas Standard
9575;7476;677;Repas Standard;132;;Repas Standard
9576;7477;533;Repas Sans Porc;121;;Repas Standard
9577;7478;1341;Repas Standard;99;;Repas Standard
9578;7479;287;Repas Halal;135;;Repas Standard
9579;5061;1451;Repas Standard;62;;Repas Standard
9580;7480;991;Repas Standard;15;;Repas Standard
9581;1440;333;Repas Halal;94;;Repas Standard
9582;7481;1856;Repas Standard;131;;Repas Standard
9583;5228;1406;Repas Halal;34;;Repas Standard
9584;5656;730;Repas Standard;71;;Repas Standard
9585;1710;965;Repas Standard;108;;Repas Standard
9586;7482;999999;Repas Standard;134;;Repas Standard
9587;9302;398;Repas Standard;135;;Repas Standard
9588;5810;452;Repas Halal;131;;Repas Standard
9589;3070;613;Repas Halal;108;oui;Repas Standard
9589;3070;999999;Repas Halal;24;;Repas Standard
9590;2914;386;Repas Standard;135;;Repas Standard
9591;7483;1243;Repas Standard;41;;Repas Standard
9592;7483;1243;Repas Standard;41;;Repas Standard
9593;7484;1121;Repas Standard;127;;Repas Standard
9594;7485;369;Repas Halal;136;;Repas Standard
9595;7485;369;Repas Halal;135;;Repas Standard
9596;7486;575;Repas Standard;131;;Repas Standard
9597;2482;1654;Repas Standard;17;;Repas Standard
9598;697;618;Repas Standard;16;;Repas Standard
9599;3499;555;Repas Halal;69;;Repas Standard
9600;5322;1583;Repas Végétarien;134;;Repas vgtarien
9601;4234;1045;Repas Halal;135;;Repas Standard
9602;7487;433;Repas Standard;128;;Repas Standard
9603;7488;999999;Repas Standard;135;;Repas Standard
9604;4650;123;Repas Halal;136;;Repas Standard
9605;7489;665;Repas Standard;135;;Repas Standard
9606;4682;1956;Repas Standard;27;;Repas Standard
9607;2008;992;Repas Standard;71;;Repas Standard
9608;7490;368;Repas Halal;131;;Repas Standard
9609;2130;925;Repas Standard;135;;Repas Standard
9610;7491;761;Repas Standard;128;;Repas Standard
9611;7492;1786;Repas Standard;129;;Repas Standard
9612;7493;1484;Repas Standard;135;;Repas Standard
9613;7494;1165;Repas Standard;133;;Repas Standard
9614;7495;1926;Repas Standard;135;;Repas Standard
9615;7496;797;Repas Sans Porc;133;;Repas Standard
9616;7497;350;Repas Standard;127;;Repas Standard
9617;2500;690;Repas Sans Porc;131;;Repas Standard
9618;5109;1047;Repas Standard;33;;Repas Standard
9619;107;526;Repas Halal;51;;Repas Standard
9620;7498;999999;Repas Standard;2;;Repas Standard
9621;4373;545;Repas Standard;113;;Repas Standard
9622;7499;447;Repas Halal;19;oui;Repas Standard
9622;7499;447;Repas Standard;4;;Repas Standard
9623;5055;598;Repas Végétarien;1;;Repas vgtarien
9624;7500;391;Repas Halal;19;;Repas Standard
9625;1975;532;Repas Halal;29;;Repas Standard
9626;6908;1854;Repas Standard;68;;Repas Standard
9627;7502;999999;Repas Standard;136;;Repas Standard
9628;7503;999999;Repas Standard;135;;Repas Standard
9629;4821;75;Repas Standard;113;oui;Repas Standard
9629;4821;442;Repas Standard;21;;Repas Standard
9630;7504;416;Repas Standard;130;;Repas Standard
9631;7505;1015;Repas Standard;128;;Repas Standard
9632;7506;1096;Repas Halal;22;;Repas Standard
9633;7507;685;Repas Halal;12;;Repas Standard
9634;2134;1090;Repas Standard;118;;Repas Standard
9635;6376;222;Repas Standard;114;oui;Repas Standard
9635;6376;999999;Repas Standard;16;;Repas Standard
9636;7508;1711;Repas Standard;132;;Repas Standard
9637;4678;1457;Repas Halal;69;;Repas Standard
9638;3708;1159;Repas Standard;129;;Repas Standard
9639;3369;570;Repas Halal;72;;Repas Standard
9640;7509;673;Repas Halal;13;;Repas Standard
9641;7510;285;Repas Halal;13;;Repas Standard
9642;3271;1022;Repas Standard;44;;Repas Standard
9643;7511;1213;Repas Standard;133;;Repas Standard
9644;7512;877;Repas Standard;18;oui;Repas Standard
9644;7512;999999;Repas Standard;19;;Repas Standard
9645;7513;999999;Repas Standard;130;;Repas Standard
9646;7515;436;Repas Halal;110;;Repas Standard
9647;7514;291;Repas Végétarien;16;;Repas vgtarien
9648;7515;436;Repas Halal;106;;Repas Standard
9649;7516;1675;Repas Standard;128;;Repas Standard
9650;7516;1675;Panier;11;oui;Panier
9650;7516;1675;Repas Standard;117;;Repas Standard
9651;7517;415;Repas Sans Porc;127;;Repas Standard
9652;5235;863;Repas Sans Porc;86;oui;Repas Standard
9652;5235;1015;Repas Sans Porc;34;;Repas Standard
9653;7518;1108;Repas Standard;134;;Repas Standard
9654;7519;999999;Repas Halal;82;;Repas Standard
9655;1394;386;Repas Halal;129;;Repas Standard
9656;4925;1044;Repas Halal;135;;Repas Standard
9657;7520;434;Repas Standard;103;;Repas Standard
9658;5200;1405;Repas Végétarien;134;;Repas vgtarien
9659;3533;1619;Repas Standard;25;;Repas Standard
9660;7521;894;Repas Standard;135;;Repas Standard
9661;7522;919;Repas Standard;136;;Repas Standard
9662;7522;919;Repas Standard;134;;Repas Standard
9663;5340;369;Repas Standard;129;;Repas Standard
9664;4126;662;Repas Halal;135;;Repas Standard
9665;1004;558;Repas Halal;28;;Repas Standard
9666;5410;1455;Repas Standard;102;;Repas Standard
9667;7523;597;Repas Standard;135;;Repas Standard
9668;1630;1545;Repas Standard;12;;Repas Standard
9669;2133;1498;Repas Standard;132;;Repas Standard
9670;3429;1;Repas Standard;135;;Repas Standard
9671;2795;783;Repas Halal;55;;Repas Standard
9672;2100;661;Repas Standard;133;;Repas Standard
9673;5195;681;Panier;135;;Panier
9674;3865;427;Repas Standard;31;;Repas Standard
9675;2044;350;Repas Standard;95;oui;Repas Standard
9675;2044;453;Repas Standard;20;;Repas Standard
9676;7524;469;Repas Standard;128;;Repas Standard
9677;7525;1223;Repas Sans Porc;20;;Repas Standard
9678;1037;553;Repas Halal;50;;Repas Standard
9679;7526;705;Repas Halal;92;;Repas Standard
9680;6360;795;Repas Standard;133;;Repas Standard
9681;4754;367;Repas Halal;123;;Repas Standard
9682;4056;374;Repas Halal;1;;Repas Standard
9683;6403;1870;Repas Standard;134;;Repas Standard
9684;7527;515;Repas Halal;93;oui;Repas Standard
9684;7527;642;Repas Halal;42;;Repas Standard
9685;7528;782;Repas Halal;130;;Repas Standard
9686;1328;897;Repas Standard;135;;Repas Standard
9687;7529;570;Repas Halal;72;;Repas Standard
9688;7530;3121;Repas Standard;89;;Repas Standard
9689;7531;424;Repas Standard;135;;Repas Standard
9690;6791;257;Repas Halal;127;;Repas Standard
9691;2148;2146;Repas Standard;76;;Repas Standard
9692;4423;458;Repas Halal;101;;Repas Standard
9693;3447;819;Repas Standard;130;;Repas Standard
9694;7532;500;Repas Halal;133;;Repas Standard
9695;7533;744;Repas Halal;78;oui;Repas Standard
9695;7533;744;Panier;38;;Panier
9696;1431;494;Repas Végétarien;124;;Repas vgtarien
9697;6129;406;Repas Halal;98;;Repas Standard
9698;7534;669;Repas Sans Porc;120;;Repas Standard
9699;2265;352;Repas Halal;123;;Repas Standard
9700;7535;401;Repas Standard;120;;Repas Standard
9701;6263;338;Repas Standard;133;;Repas Standard
9702;3631;1368;Repas Standard;103;;Repas Standard
9703;7536;999999;Repas Standard;133;;Repas Standard
9704;7537;934;Repas Standard;43;;Repas Standard
9705;1368;318;Repas Halal;13;;Repas Standard
9706;1931;391;Repas Standard;131;;Repas Standard
9707;2055;1778;Repas Standard;134;;Repas Standard
9708;5068;1226;Repas Sans Porc;133;;Repas Standard
9709;5251;482;Repas Halal;131;;Repas Standard
9710;5412;177;Repas Halal;9;;Repas Standard
9711;1063;1072;Repas Standard;39;;Repas Standard
9712;357;459;Repas Standard;130;;Repas Standard
9713;7538;999999;Repas Sans Porc;135;;Repas Standard
9714;4607;853;Repas Standard;132;;Repas Standard
9715;2765;395;Repas Standard;100;;Repas Standard
9716;6314;714;Repas Halal;2;;Repas Standard
9717;931;661;Repas Halal;1;;Repas Standard
9718;6999;444;Repas Standard;43;;Repas Standard
9719;1707;530;Repas Halal;129;;Repas Standard
9720;7539;2080;Repas Standard;132;;Repas Standard
9721;1718;595;Repas Halal;118;;Repas Standard
9722;7540;2423;Repas Standard;79;;Repas Standard
9723;4525;562;Repas Standard;96;;Repas Standard
9724;6232;354;Repas Halal;131;;Repas Standard
9725;5393;431;Repas Standard;131;;Repas Standard
9726;1300;1176;Repas Standard;54;;Repas Standard
9727;7542;36;Repas Sans Porc;135;;Repas Standard
9728;7541;462;Panier;2;oui;Panier
9728;7541;462;Repas Sans Porc;35;;Repas Standard
9729;7543;320;Repas Halal;54;oui;Repas Standard
9729;7543;452;Repas Halal;9;;Repas Standard
9730;7544;526;Repas Standard;127;;Repas Standard
9731;1423;431;Repas Halal;81;;Repas Standard
9732;7545;594;Repas Halal;11;;Repas Standard
9733;7546;2765;Repas Standard;135;;Repas Standard
9734;7547;384;Repas Halal;2;;Repas Standard
9735;856;415;Repas Standard;131;;Repas Standard
9736;7548;519;Repas Halal;118;;Repas Standard
9737;1418;771;Repas Halal;29;;Repas Standard
9738;72;403;Repas Standard;135;;Repas Standard
9739;304;346;Repas Halal;43;;Repas Standard
9740;7549;999999;Repas Standard;124;;Repas Standard
9741;5090;1082;Repas Standard;125;;Repas Standard
9742;3941;283;Repas Végétarien;127;;Repas vgtarien
9743;2194;658;Repas Standard;121;;Repas Standard
9744;7550;313;Repas Sans Porc;135;;Repas Standard
9745;7551;999999;Repas Standard;127;;Repas Standard
9746;5976;549;Repas Halal;8;;Repas Standard
9747;7552;408;Repas Standard;135;;Repas Standard
9748;4378;944;Repas Standard;21;;Repas Standard
9749;3640;371;Repas Standard;36;;Repas Standard
9750;4428;1449;Repas Sans Porc;109;;Repas Standard
9751;7553;290;Repas Standard;91;;Repas Standard
9752;2766;2482;Repas Standard;135;;Repas Standard
9753;7555;983;Repas Standard;130;;Repas Standard
9754;7554;164;Repas Halal;136;;Repas Standard
9755;4472;300;Repas Standard;108;oui;Repas Standard
9755;4472;999999;Repas Standard;19;;Repas Standard
9756;7554;164;Repas Halal;136;;Repas Standard
9757;7556;864;Repas Sans Porc;50;;Repas Standard
9758;1050;401;Repas Halal;125;;Repas Standard
9759;6572;557;Repas Halal;41;;Repas Standard
9760;1189;1558;Repas Standard;135;;Repas Standard
9761;3518;396;Repas Standard;100;;Repas Standard
9762;1876;1163;Repas Standard;47;;Repas Standard
9763;2337;699;Repas Standard;98;;Repas Standard
9764;250;640;Repas Halal;65;;Repas Standard
9765;4909;319;Repas Halal;135;;Repas Standard
9766;4600;1862;Repas Standard;133;;Repas Standard
9767;3297;1025;Repas Standard;132;;Repas Standard
9768;7557;430;Repas Halal;135;;Repas Standard
9769;7558;2247;Repas Standard;127;;Repas Standard
9770;7559;915;Repas Standard;94;;Repas Standard
9771;1219;772;Repas Halal;48;;Repas Standard
9772;5283;554;Repas Halal;41;oui;Repas Standard
9772;5283;1053;Repas Halal;10;;Repas Standard
9773;2367;687;Repas Halal;76;oui;Repas Standard
9773;2367;687;Repas Végétarien;42;;Repas vgtarien
9774;1077;395;Repas Halal;58;;Repas Standard
9775;7560;884;Repas Halal;13;;Repas Standard
9776;7561;1771;Repas Standard;135;;Repas Standard
9777;7562;1002;Repas Sans Porc;35;;Repas Standard
9778;7563;1793;Repas Standard;50;;Repas Standard
9779;7564;2632;Repas Standard;133;;Repas Standard
9780;961;657;Repas Standard;72;;Repas Standard
9781;5564;583;Repas Halal;51;;Repas Standard
9782;3148;537;Repas Standard;80;oui;Repas Standard
9782;3148;1170;Repas Standard;55;;Repas Standard
9783;3960;292;Repas Halal;135;;Repas Standard
9784;7565;728;Repas Sans Porc;116;;Repas Standard
9785;7566;619;Repas Standard;64;;Repas Standard
9786;6594;955;Repas Halal;130;;Repas Standard
9787;5480;255;Repas Halal;133;;Repas Standard
9788;1514;340;Repas Halal;92;;Repas Standard
9789;633;312;Repas Halal;135;;Repas Standard
9790;3934;116;Repas Halal;2;;Repas Standard
9791;2162;538;Repas Végétarien;134;;Repas vgtarien
9792;1815;949;Repas Standard;133;;Repas Standard
9793;7568;1923;Repas Halal;93;;Repas Standard
9794;4992;808;Repas Sans Porc;132;;Repas Standard
9795;5395;606;Repas Standard;135;;Repas Standard
9796;4737;608;Repas Standard;131;;Repas Standard
9797;7570;1185;Repas Standard;125;;Repas Standard
9798;7571;1435;Repas Standard;134;;Repas Standard
9799;6426;551;Repas Halal;108;;Repas Standard
9800;3781;847;Repas Halal;106;;Repas Standard
9801;3779;466;Repas Halal;135;;Repas Standard
9802;7572;579;Repas Halal;107;;Repas Standard
9803;2363;570;Repas Standard;135;;Repas Standard
9804;7573;350;Repas Halal;131;;Repas Standard
9805;7573;350;Repas Halal;135;;Repas Standard
9806;3998;588;Repas Sans Porc;135;;Repas Standard
9807;7573;350;Repas Halal;135;;Repas Standard
9808;7574;1593;Repas Végétarien;131;;Repas vgtarien
9809;7575;2087;Repas Standard;131;;Repas Standard
9810;7576;592;Repas Halal;132;;Repas Standard
9811;7577;334;Repas Standard;31;oui;Repas Standard
9811;7577;856;Repas Standard;14;;Repas Standard
9812;2098;466;Repas Halal;9;;Repas Standard
9813;7578;398;Repas Halal;135;;Repas Standard
9814;808;252;Repas Standard;131;;Repas Standard
9815;5186;685;Repas Standard;100;;Repas Standard
9816;2442;399;Repas Sans Porc;131;;Repas Standard
9817;3287;519;Repas Halal;111;;Repas Standard
9818;690;603;Repas Halal;123;;Repas Standard
9819;4162;413;Repas Halal;91;;Repas Standard
9820;4264;466;Repas Standard;129;;Repas Standard
9821;3347;681;Repas Standard;128;;Repas Standard
9822;7579;416;Repas Standard;120;;Repas Standard
9823;2212;317;Repas Standard;135;;Repas Standard
9824;7580;333;Repas Végétarien;20;oui;Repas vgtarien
9824;7580;333;Repas Halal;106;;Repas Standard
9825;7581;304;Repas Standard;127;;Repas Standard
9826;7583;358;Repas Halal;135;;Repas Standard
9827;7582;797;Repas Halal;134;;Repas Standard
9828;6323;897;Repas Standard;133;;Repas Standard
9829;7584;620;Repas Standard;17;;Repas Standard
9830;2493;415;Repas Halal;107;;Repas Standard
9831;7585;946;Repas Standard;125;;Repas Standard
9832;7585;946;Repas Standard;125;;Repas Standard
9833;5244;400;Repas Standard;132;;Repas Standard
9834;3409;1474;Repas Standard;133;;Repas Standard
9835;4482;1352;Repas Halal;75;;Repas Standard
9836;7586;402;Repas Halal;49;oui;Repas Standard
9836;7586;402;Repas Végétarien;45;;Repas vgtarien
9837;7587;418;Repas Halal;126;;Repas Standard
9838;2039;473;Repas Halal;135;;Repas Standard
9839;2106;404;Repas Standard;135;;Repas Standard
9840;5229;421;Repas Standard;13;;Repas Standard
9841;7588;579;Repas Végétarien;17;oui;Repas vgtarien
9841;7588;579;Repas Halal;7;;Repas Standard
9842;7589;448;Repas Standard;135;;Repas Standard
9843;2320;278;Repas Halal;38;;Repas Standard
9844;2815;615;Repas Halal;45;oui;Repas Standard
9844;2815;615;Repas Végétarien;2;;Repas vgtarien
9845;7590;999999;Repas Standard;124;;Repas Standard
9846;6340;2521;Repas Standard;43;;Repas Standard
9847;7591;1457;Repas Standard;103;;Repas Standard
9848;7592;282;Repas Standard;131;;Repas Standard
9849;7593;442;Repas Standard;89;;Repas Standard
9850;7594;425;Repas Halal;131;;Repas Standard
9851;7593;442;Repas Standard;89;;Repas Standard
9852;7593;442;Repas Standard;89;;Repas Standard
9853;3726;361;Repas Halal;58;;Repas Standard
9854;7595;709;Repas Standard;136;;Repas Standard
9855;7596;234;Repas Standard;80;oui;Repas Standard
9855;7596;735;Repas Standard;55;;Repas Standard
9856;7597;754;Repas Halal;28;;Repas Standard
9857;7598;386;Repas Halal;29;oui;Repas Standard
9857;7598;906;Repas Halal;97;;Repas Standard
9858;5349;505;Repas Halal;97;;Repas Standard
9859;62;1070;Repas Standard;40;;Repas Standard
9860;4504;467;Repas Standard;127;;Repas Standard
9861;7599;799;Repas Végétarien;73;oui;Repas vgtarien
9861;7599;799;Repas Standard;62;;Repas Standard
9862;7600;525;Repas Halal;107;;Repas Standard
9863;7601;575;Repas Halal;60;;Repas Standard
9864;7058;492;Repas Halal;127;;Repas Standard
9865;1810;771;Repas Halal;125;;Repas Standard
9866;2876;2677;Repas Standard;132;;Repas Standard
9867;1476;480;Repas Sans Porc;107;;Repas Standard
9868;7602;2069;Repas Standard;135;;Repas Standard
9869;1690;568;Repas Halal;133;;Repas Standard
9870;6213;3813;Repas Standard;135;;Repas Standard
9871;7603;1298;Repas Standard;109;;Repas Standard
9872;7604;999999;Repas Végétarien;17;oui;Repas vgtarien
9872;7604;999999;Repas Standard;115;;Repas Standard
9873;7605;386;Repas Standard;135;;Repas Standard
9874;4245;564;Repas Halal;135;;Repas Standard
9875;7606;392;Repas Standard;84;;Repas Standard
9876;7607;818;Repas Standard;134;;Repas Standard
9877;7608;954;Repas Standard;133;;Repas Standard
9878;4401;290;Repas Halal;131;;Repas Standard
9879;7609;2376;Repas Standard;135;;Repas Standard
9880;7610;1446;Repas Standard;133;;Repas Standard
9881;3931;1215;Repas Standard;91;;Repas Standard
9882;7611;633;Repas Halal;127;;Repas Standard
9883;4464;1965;Repas Végétarien;18;;Repas vgtarien
9884;7612;895;Repas Halal;132;;Repas Standard
9885;1825;338;Repas Halal;128;oui;Repas Standard
9885;1825;430;Repas Halal;1;;Repas Standard
9886;2208;602;Repas Standard;106;;Repas Standard
9887;7613;1494;Repas Standard;120;;Repas Standard
9888;7614;1104;Panier;118;;Panier
9889;5934;581;Repas Halal;65;;Repas Standard
9890;7615;373;Repas Halal;50;;Repas Standard
9891;7616;1;Repas Standard;26;oui;Repas Standard
9891;7616;261;Repas Standard;109;;Repas Standard
9892;9329;447;Repas Standard;100;;Repas Standard
9893;7617;668;Repas Standard;134;;Repas Standard
9894;7618;1986;Repas Standard;135;;Repas Standard
9895;137;767;Repas Standard;134;;Repas Standard
9896;5258;232;Repas Standard;127;;Repas Standard
